,group,filepath,subgroup
0,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2006-04-09 Jesus, Rev. Mark Belletini.PDF.txt",test28
1,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2003-06-15 A Timely Homely on What I Never Seem to Have, Rev. Mark Belletini.htm.txt",train160
2,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2011-03-27 When I'm Afraid, Rev. Dr. Mark Belletini.pdf.txt",train109
3,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2005-04-10 Rhetoric of No, Rev. Mark Belletini.PDF.txt",test4
4,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2006-02-26 Clothes, Rev. Mark Belletini.PDF.txt",train141
5,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2002-02-03 Blasphemy As A Sign of Your Religion, Rev. Mark Belletini.htm.txt",train173
6,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2002-08-18 What I Learned On My Summer Vacation, Rev. Mark Belletini.htm.txt",test10
7,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2004-10-03 Are we a Cult, Rev. Mark Belletini.PDF.txt",train208
8,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2009-09-27 But Can We Forgive Ourselves, Rev. Mark Belletini.pdf.txt",test48
9,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2004-09-12 Water Sunday, Rev. Mark Belletini.PDF.txt",train159
10,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2008-05-11 Goddess, Rev. Mark Belletini.PDF.txt",train267
11,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2004-05-02 The Soul of It All, Rev. Mark Belletini.PDF.txt",train211
12,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2005-09-11 Water Ceremony, Rev. Mark Belletini.PDF.txt",train216
13,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2002-06-16 On Being a Man, Rev. Mark Belletini.htm.txt",test74
14,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2007-05-20 Magic Illusions, Rev. Mark Belletini.PDF.txt",train200
15,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2002-06-02 The Living Tradition, Rev. Mark Belletini.htm.txt",train260
16,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2009-04-12 Easter, Rev. Mark Belletini.pdf.txt",test1
17,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2007-08-19 Emerson, Rev. Mark Belletini.PDF.txt",test2
18,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2002-01-13 Throwing Out the Bible with the Baptismal Water, Rev. Mark Belletini.htm.txt",train84
19,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2013-05-12 Mothers Day -Do It For Me, Rev. Mark Belletini.pdf.txt",train156
20,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2007-01-14 Seeing What You See, Hearing What You Hear, Rev. Mark Belletini.txt",train142
21,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2004-08-29 Set Theory for Moderns, Rev. Mark Belletini.PDF.txt",test6
22,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2001-12-23 Turning the World Upside-down, Rev. Mark Belletini.htm.txt",train228
23,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2013-03-17 God and Gaps, Rev. Mark Belletini.pdf.txt",train222
24,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2014-02-09 Listen Listen Listen To My Hearts Song, Lane Campbell.pdf.txt",train275
25,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2008-08-28 Humility-Hospitality, Rev. Mark Belletini.pdf.txt",train194
26,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2007-10-28 Leadership, Revs. Wendy Fish and Mark Belletini.PDF.txt",test43
27,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2001-09-23 The Importance of Forgiveness At A Time of War, Rev. Mark Belletini.htm.txt",test5
28,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2012-10-14 Are Experience and Faith Opposites, Rev. Mark Belletini.pdf.txt",train214
29,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2005-01-30 Wintery Spirit, Revs. Mark Belletini and Wendy Fish.PDF.txt",train210
30,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2003-04-13 Turning the Tables, Rev. Mark Belletini.htm.txt",train259
31,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini.txt",test16
32,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2007-12-16 Radical Ideas, Rev. Mark Belletini.PDF.txt",test80
33,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2005-01-16 Competing Oppressions, Rev. Mark Belletini.PDF.txt",train256
34,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2010-04-04 Starting Over, Rev. Mark Belletini.pdf.txt",test63
35,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2013-04-14 Grief as a Privilege, Rev. Mark Belletini.pdf.txt",train157
36,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2008-12-24 Christmas Eve, Rev. Mark Belletini.PDF.txt",train114
37,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2011-11-20 Thanksgiving Bread of Paradise, Rev. Mark Belletini.pdf.txt",test29
38,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2010-05-23 Edges, Rev. Mark Belletini.pdf.txt",train89
39,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2008-02-03 Luck, Rev. Mark Belletini.PDF.txt",train254
40,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2011-04-10 Did Jefferson Mean What I Mean, Rev. Dr. Mark Belletini.pdf.txt",train88
41,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2004-01-18 Courage, Rev. Mark Belletini and Tony McDonald.PDF.txt",train147
42,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2002-09-11 Vespers, Rev. Mark Belletini.htm.txt",train155
43,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2004-09-19 How to Do It, Rev. Mark Belletini.PDF.txt",test22
44,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2002-04-07 Does Generosity Cause Happiness, Rev. Mark Belletini.htm.txt",train206
45,Unitarian,"./data_dsicap_FULL/Unitarian/raw/2007-03-18 Miracles and Visions, Rev. Mark Belletini.PDF.txt",train143
