,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,ACLU07_train,1,2.25555610657,"camp, polic, dakota, protector, morton, surveil, pipelin, sheriff, roadblock, vehicl",0.0102702702703,0.0151351351351,0.0,1.0,0.391304347826,27.0,0.391304347826,0.00216216216216,0.000540540540541,0.0,0.0113513513514,0.00108108108108,0.0,0.00594594594595,0.579241646052,0.723923388205
1,SS07_train,1,1.28065896034,"net, totoaba, illeg, gear, farley, weather, endang, mowat, find, fish",0.0282828282828,0.030303030303,0.0,1.0,0.541666666667,14.0,0.583333333333,0.0323232323232,0.0,0.0,0.00606060606061,0.0,0.0,0.00606060606061,0.79177588918,0.801489295722
2,Bahai10_test,1,1.53837180138,"baha'i, craft, worship, nobil, baha'u'llah, everyon, abdu'lbaha, exalt, conscienti, tablet",0.0541611624835,0.0105680317041,1.0,0.0,0.4,22.0,0.55,0.00264200792602,0.00792602377807,0.0,0.00528401585205,0.0158520475561,0.00132100396301,0.0105680317041,0.725979716341,0.594968910171
3,ACLU04_train,1,1.74518203735,"cbp, fbi, assess, search, vulner, document, target, agenc, ask, question",0.00865384615385,0.0201923076923,0.0,1.0,0.4,17.0,0.425,0.00384615384615,0.00192307692308,0.0,0.0230769230769,0.0,0.0,0.00576923076923,0.662765736909,0.442937413482
4,Bahai01_train,1,1.44067001343,"baha'i, baha'u'llah, abdu'lbaha, realiti, principl, imit, investig, mind, prejudic, ancestr",0.0227272727273,0.012987012987,1.0,0.0,0.5,12.0,0.5,0.0146103896104,0.012987012987,0.0,0.0194805194805,0.00487012987013,0.0,0.0146103896104,0.713870652761,0.741157725073
5,ACLU12_train,1,1.49910616875,"snowden, pardon, disclosur, obama, surveil, editori, whistleblow, post, privaci, opinion",0.0427728613569,0.023598820059,1.0,0.0,0.48275862069,18.0,0.620689655172,0.0117994100295,0.0,0.00294985250737,0.00442477876106,0.0191740412979,0.0,0.00884955752212,0.716700872672,0.559694541007
6,SS14_test,1,1.20194506645,"vessel, thunder, poacher, crew, chase, gear, endur, illeg, monday, rescu",0.0356234096692,0.030534351145,1.0,0.0,0.47619047619,17.0,0.809523809524,0.0814249363868,0.00508905852417,0.0,0.0101781170483,0.0,0.0152671755725,0.00254452926209,0.818671440841,0.647116918527
7,ACLU01_test,1,1.58332300186,"tortur, prison, salim, “the, victim, dark, trauma, bensoud, client, psychologist",0.00826446280992,0.047225501771,0.0,1.0,0.439024390244,26.0,0.634146341463,0.0106257378985,0.00118063754427,0.00944510035419,0.00708382526564,0.0330578512397,0.0,0.00708382526564,0.613380716452,0.433556171817
8,Bahai06_train,1,1.40715384483,"baha'i, truth, faith, contrari, ignor, abdu'lbaha, ration, superstit, realiti, reason",0.0404191616766,0.00748502994012,1.0,0.0,0.324324324324,17.0,0.459459459459,0.00898203592814,0.0,0.0,0.0134730538922,0.00149700598802,0.0,0.0059880239521,0.71424857238,0.602026720681
9,SS03_train,1,1.12637281418,"whale, contamin, pollut, microplast, ecosystem, toxicolog, shepherd, expedit, scientist, california",0.0245398773006,0.0122699386503,1.0,0.0,0.357142857143,8.0,0.571428571429,0.0306748466258,0.0,0.0,0.0,0.0,0.00306748466258,0.00613496932515,0.802580820382,0.582645206635
10,Bahai03_train,1,1.49611902237,"baha'i, matur, baha'u'llah, must, nay, mankind, uniti, heal, sick, abdu'lbaha",0.0208877284595,0.0130548302872,1.0,0.0,0.409090909091,24.0,0.545454545455,0.0221932114883,0.00391644908616,0.0,0.00783289817232,0.0117493472585,0.0,0.0104438642298,0.765206922656,0.641916478328
11,SS01_test,1,1.26846385002,"vaquita, shepherd, gift, illeg, marin, save, porpois, whale, countless, gill",0.020325203252,0.0182926829268,1.0,0.0,0.35,13.0,0.65,0.020325203252,0.0121951219512,0.0020325203252,0.0,0.0,0.0,0.0020325203252,0.743277478689,0.588484581691
12,SS09_test,1,1.15255022049,"shepherd, pamela, anderson, seal, slaughter, babi, orca, whale, newfoundland, salmon",0.0155763239875,0.0155763239875,0.0,1.0,0.818181818182,10.0,0.909090909091,0.018691588785,0.0,0.00934579439252,0.0,0.0,0.0249221183801,0.00311526479751,0.80205601011,0.609438581614
13,SS13_train,1,2.80589294434,"whale, seal, “human, “sustain, harvest, slaughter, club, eat, “conserv, fish",0.0180754917597,0.0425305688464,0.0,1.0,0.311926605505,65.0,0.596330275229,0.0154173312068,0.00478468899522,0.00744284954811,0.0127591706539,0.000531632110579,0.000531632110579,0.016480595428,0.69031231141,0.507854515709
14,ACLU10_test,1,1.83286905289,"prison, detent, dhs, ice, privat, justic, committe, reduc, cca, detaine",0.0136518771331,0.0358361774744,0.0,1.0,0.45652173913,22.0,0.478260869565,0.00511945392491,0.0,0.0,0.00682593856655,0.00341296928328,0.00170648464164,0.018771331058,0.677684650182,0.732896514523
15,ACLU05_train,1,1.69202399254,"mohamedou, prison, guantánamo, tortur, unlaw, mauritania, memoir, privaci, thrill, slahi",0.0309523809524,0.0297619047619,1.0,0.0,0.547619047619,34.0,0.809523809524,0.0261904761905,0.0,0.00595238095238,0.00119047619048,0.047619047619,0.00119047619048,0.00595238095238,0.693249226277,0.554392760686
16,ACLU03_test,1,1.7929418087,"flint, safe, poison, failur, elementari, ppb, done, drink, appoint, water",0.030303030303,0.0251082251082,1.0,0.0,0.285714285714,25.0,0.446428571429,0.0025974025974,0.004329004329,0.0,0.00952380952381,0.004329004329,0.0,0.0103896103896,0.747661509517,0.47666167497
17,SS10_train,1,1.32221889496,"dog, galapago, shark, wildlif, cristob, shepherd, “sniffer, remark, agreement, knum",0.0112570356473,0.0187617260788,0.0,1.0,0.631578947368,12.0,0.631578947368,0.00187617260788,0.0,0.00375234521576,0.0225140712946,0.0,0.0,0.00562851782364,0.712545301669,0.674479366693
18,SS06_train,1,1.36737394333,"dolphin, captiv, tank, sorri, orca, shepherd, endur, taiji, sought, concret",0.00904977375566,0.0633484162896,0.0,1.0,0.68,24.0,0.96,0.00452488687783,0.0633484162896,0.0180995475113,0.00904977375566,0.0,0.0,0.0,0.709223624149,0.641319399862
19,ACLU02_train,1,1.45963788033,"fisc, opinion, surveil, usa, yahoo, secret, aclu, hidden, refus, address",0.0263591433278,0.00164744645799,1.0,0.0,0.8125,14.0,0.875,0.00494233937397,0.00164744645799,0.0,0.00823723228995,0.0,0.0,0.0197693574959,0.750895226826,0.526031851325
20,SS12_train,1,2.40295600891,"costa, rican, coco, illeg, shepherd, arrest, vessel, guatemalan, charg, rica",0.0115321252059,0.0219659527732,0.0,1.0,0.44578313253,56.0,0.674698795181,0.0175727622186,0.0,0.0236133992312,0.0126304228446,0.00054914881933,0.0,0.00604063701263,0.69142714387,0.628273480924
21,SS05_train,1,1.74652099609,"seaworld, hsus, orca, manbi, pacell, keiko, condemn, profit, will, dolphin",0.0275229357798,0.0336391437309,0.0,1.0,0.456140350877,34.0,0.59649122807,0.00407747196738,0.0,0.00407747196738,0.0346585117227,0.0112130479103,0.0,0.00917431192661,0.67809368994,0.531921212903
22,ACLU09_train,1,1.65952801704,"secreci, subpoena, gag, amend, signal, default, demand, too, juri, aclu",0.0152173913043,0.020652173913,0.0,1.0,0.40625,17.0,0.53125,0.00652173913043,0.00108695652174,0.0,0.00326086956522,0.0,0.0,0.0195652173913,0.704306338591,0.607449832182
23,ACLU11_test,1,1.31219005585,"voter, kobach, regist, vote, registr, judg, restrict, kansa, citizenship, add",0.00759013282732,0.0265654648956,0.0,1.0,0.588235294118,10.0,0.588235294118,0.0,0.0,0.0,0.0379506641366,0.011385199241,0.0,0.00189753320683,0.626197337786,0.553391120255
24,Bahai05_train,1,1.47667098045,"tree, realiti, better, baha'i, remedi, uniti, mankind, should, blossom, prophet",0.0438829787234,0.0398936170213,1.0,0.0,0.230769230769,18.0,0.461538461538,0.00265957446809,0.0,0.0,0.0119680851064,0.0,0.0,0.030585106383,0.755813585987,0.604194929391
25,Bahai07_train,1,1.49283099174,"babel, tower, auxiliari, baha'i, tongu, abdu'lbaha, will, solv, encourag, tribal",0.0142671854734,0.0168612191958,0.0,1.0,0.37037037037,13.0,0.481481481481,0.00259403372244,0.00129701686122,0.0,0.00389105058366,0.0,0.0,0.0103761348898,0.759966211036,0.651408441775
26,Bahai09_train,1,1.54500484467,"baha'i, sex, equal, women, gender, baha'u'llah, talk, abdu'lbaha, woman, will",0.045,0.01125,1.0,0.0,0.454545454545,15.0,0.454545454545,0.00125,0.0,0.0,0.01375,0.0025,0.0025,0.005,0.703475779294,0.642101917384
27,Bahai08_test,1,1.38968896866,"baha'i, prophet, abdu'lbaha, baha'u'llah, educ, baha'iinspir, perfect, address, everyon, wellb",0.024531024531,0.012987012987,1.0,0.0,0.392857142857,12.0,0.428571428571,0.00577200577201,0.001443001443,0.0,0.010101010101,0.001443001443,0.0,0.00577200577201,0.843467368664,0.811985400377
28,SS02_train,1,1.23366618156,"turtl, shepherd, save, gift, donat, pollut, jairo, campaign, amaz, threat",0.0376811594203,0.0231884057971,1.0,0.0,0.882352941176,15.0,0.882352941176,0.0463768115942,0.0231884057971,0.0,0.00579710144928,0.0,0.0,0.0,0.676084501373,0.437062563421
29,Bahai02_train,1,1.47107386589,"prejudic, baha'i, abdu'lbaha, hath, racial, must, loud, cast, tragedi, everyon",0.0191256830601,0.0314207650273,0.0,1.0,0.333333333333,17.0,0.472222222222,0.0314207650273,0.0,0.00136612021858,0.0109289617486,0.00409836065574,0.0,0.00409836065574,0.634758784613,0.482038080917
30,SS08_train,1,1.33379793167,"greenpeac, seal, fur, whale, endors, sealer, brutal, risk, betray, revel",0.0232108317215,0.0522243713733,0.0,1.0,0.592592592593,17.0,0.62962962963,0.0116054158607,0.00193423597679,0.0251450676983,0.0232108317215,0.0,0.0,0.00193423597679,0.714491620559,0.592919761689
31,SS04_train,1,2.06173110008,"shepherd, net, illeg, whale, crew, gill, cut, happi, anyth, worri",0.0396119644301,0.018593371059,1.0,0.0,0.433333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.711682603192,0.664894099941
32,Bahai04_train,1,1.54461193085,"baha'i, baha'u'llah, mediat, mose, prophet, heaven, divin, manifest, zoroast, realiti",0.034749034749,0.00900900900901,1.0,0.0,0.441176470588,20.0,0.588235294118,0.010296010296,0.0,0.0,0.019305019305,0.00900900900901,0.0,0.00772200772201,0.720701692128,0.566947097865
33,ACLU06_train,1,1.711977005,"geofeedia, user, twitter, instagram, facebook, enforc, surveil, monitor, data, agreement",0.0212150433944,0.0183220829315,1.0,0.0,0.4,23.0,0.511111111111,0.0154291224687,0.0,0.0,0.00771456123433,0.000964320154291,0.0,0.00867888138862,0.639227479746,0.494121722952
34,SS11_test,1,1.95918893814,"whale, shepherd, whaler, save, japanes, injunct, quota, japan, illeg, vessel",0.0123171670516,0.0246343341032,0.0,1.0,0.424242424242,32.0,0.484848484848,0.0230946882217,0.00153964588145,0.00230946882217,0.0238645111624,0.0,0.0,0.00769822940724,0.690299209496,0.747693114453
35,ACLU08_test,1,1.5597949028,"tortur, jessen, mitchel, cia, rizzo, rodriguez, detaine, attorney, prison, judg",0.0102774922919,0.0195272353546,0.0,1.0,0.324324324324,13.0,0.351351351351,0.00308324768756,0.0,0.00102774922919,0.0123329907503,0.00308324768756,0.0,0.00411099691675,0.694664459084,0.659466953895
