,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,groupName,rank
101,MehrBaba064,0.0264616935484,0.0219254032258,1.0,0.0,0.523076923077,101.0,0.7769230769230001,0.000504032258065,0.0015120967741900002,0.00352822580645,0.00882056451613,0.0335181451613,0.0007560483870969999,0.00579637096774,0.316784274194,0.7063783756550001,0.512628171107,MehrBaba,high
102,WBC324,0.0211688909342,0.0046019328117799995,1.0,0.0,0.5205479452049999,56.0,0.767123287671,0.011044638748299999,0.0027611596870700003,0.0041417395306,0.0188679245283,0.0404970087437,0.000460193281178,0.011504832029500001,0.2420616659,0.7819509409600001,0.46298702673000003,WBC,low
103,Rabbinic030,0.0236135957066,0.00500894454383,1.0,0.0,0.34285714285700003,95.0,0.542857142857,0.00178890876565,0.00572450805009,0.0060822898032199995,0.006797853309479999,0.0236135957066,0.000715563506261,0.0286225402504,0.22898032200399998,0.8122989837479999,0.7331584957089999,Rabbinic,middle
104,WBC422,0.055075769920199996,0.0159687143555,1.0,0.0,0.579136690647,230.0,0.8273381294959999,0.0415512465374,0.008310249307479999,0.007658465048069999,0.010754440280299999,0.0182499592635,0.000325892129705,0.019227635652599998,0.17207104448399999,0.697395428556,0.597818034326,WBC,low
105,SeaShepherds404,0.0155763239875,0.0155763239875,0.0,1.0,0.8181818181820001,10.0,0.909090909091,0.018691588785,0.0,0.00934579439252,0.0,0.0,0.0249221183801,0.00311526479751,0.510903426791,0.801269555355,0.609438581614,Shepherd,low
106,AEU012,0.052631578947400004,0.0144736842105,1.0,0.0,0.48648648648599996,22.0,0.594594594595,0.0381578947368,0.00657894736842,0.0,0.0013157894736799999,0.0,0.0,0.00394736842105,0.406578947368,0.63428059936,0.5868299396500001,AEU,high
107,Shepherd726,0.029976019184699998,0.0363709032774,0.0,1.0,0.19455252918299998,154.0,0.599221789883,0.020383693045599997,0.0219824140687,0.0231814548361,0.0159872102318,0.0227817745803,0.00519584332534,0.00759392486011,0.26258992805799997,0.65463237333,0.48992129069300006,Shepherd,low
108,MehrBaba005,0.0322580645161,0.027073732718899998,1.0,0.0,0.349397590361,47.0,0.566265060241,0.00115207373272,0.00172811059908,0.000576036866359,0.00633640552995,0.00979262672811,0.0,0.023617511520700005,0.360023041475,0.674951743859,0.540547716953,MehrBaba,high
109,JohnPiper031,0.0260545905707,0.037841191067,0.0,1.0,0.428571428571,66.0,0.725274725275,0.0117866004963,0.019851116625299998,0.0179900744417,0.00496277915633,0.035359801488800004,0.0006203473945410001,0.013027295285399998,0.29528535980099996,0.6412436886999999,0.612990412874,JohnPiper,middle
110,ISIS001,0.0150279089738,0.0223271790468,0.0,1.0,0.5128205128209999,46.0,0.589743589744,0.00042936882782300005,0.00171747531129,0.00042936882782300005,0.0124516960069,0.0133104336625,0.0,0.012881064834700001,0.324602833834,0.7156790490270001,0.5694484829349999,ISIS,low
111,MehrBaba119,0.0250489236791,0.0187866927593,1.0,0.0,0.242105263158,58.0,0.6105263157890001,0.00156555772994,0.00195694716243,0.00156555772994,0.00743639921722,0.0101761252446,0.0207436399217,0.00900195694716,0.34559686888499996,0.709403625144,0.719118249478,MehrBaba,high
112,PastorAnderson160,0.033600610920199996,0.014891179839600002,1.0,0.0,0.428571428571,656.0,0.794188861985,0.013650248186299998,0.0318823978618,0.0314051164567,0.012313860252,0.012600229095100002,9.54562810233e-05,0.0282550591829,0.105192821688,0.6597424527929999,0.608845613769,Anderson,low
113,Bahai66,0.025449101796400003,0.0119760479042,1.0,0.0,0.470588235294,29.0,0.852941176471,0.0464071856287,0.0,0.0059880239521,0.00299401197605,0.00299401197605,0.00299401197605,0.0209580838323,0.471556886228,0.700785695719,0.451970103603,Bahai,middle
114,MehrBaba147,0.0346344145135,0.0159428257284,1.0,0.0,0.514285714286,55.0,0.785714285714,0.018691588785,0.0,0.0,0.00714678394722,0.0269378779549,0.0,0.0109950522265,0.320505772402,0.831080163044,0.7882858665170001,MehrBaba,high
115,SeaShepherds405,0.0112570356473,0.0187617260788,0.0,1.0,0.631578947368,12.0,0.631578947368,0.0018761726078800002,0.0,0.0037523452157600004,0.0225140712946,0.0,0.0,0.0056285178236399995,0.474671669794,0.715576284506,0.674479366693,Shepherd,low
116,Rabbinic020,0.012382075471700001,0.014740566037700001,0.0,1.0,0.19083969465599998,133.0,0.507633587786,0.000884433962264,0.00530660377358,0.0106132075472,0.0185731132075,0.0397995283019,0.00176886792453,0.015035377358500001,0.244398584906,0.704439875656,0.603653559906,Rabbinic,middle
117,ACLU10,0.0136518771331,0.0358361774744,0.0,1.0,0.45652173913000005,22.0,0.478260869565,0.00511945392491,0.0,0.0,0.00682593856655,0.0034129692832800002,0.0017064846416400001,0.018771331058,0.389931740614,0.6745677968880001,0.732896514523,ACLU,middle
118,LiberalJudaism140,0.026611472501500002,0.012418687167400001,1.0,0.0,0.458333333333,64.0,0.888888888889,0.0638675340035,0.00887049083383,0.026020106445900002,0.00887049083383,0.010644589000600002,0.0,0.013010053222900001,0.31105854524,0.671030311155,0.671586889278,LiberalJudaism,middle
119,Unitarian260,0.0240109764464,0.0160073176309,1.0,0.0,0.254166666667,168.0,0.7,0.018751429224799998,0.00617425108621,0.0338440429911,0.009833066544709999,0.00891836268008,0.0036588154585,0.00686027898468,0.283329522067,0.645795539667,0.584276725375,Unitarian,middle
120,Rabbinic005,0.020725388601,0.0168393782383,1.0,0.0,0.27408993575999996,201.0,0.43040685224799996,0.0025906735751300004,0.0017810880829000001,0.0168393782383,0.012467616580299998,0.0331930051813,0.0009715025906739999,0.0155440414508,0.185071243523,0.662936454574,0.594379378226,Rabbinic,middle
121,JohnPiper256,0.028854435831200002,0.015934539190400002,1.0,0.0,0.417218543046,106.0,0.701986754967,0.0142118863049,0.019379844961200002,0.0021533161068,0.010766580534000002,0.0292850990525,0.011197243755399999,0.0116279069767,0.226528854436,0.679865132134,0.566452437182,JohnPiper,middle
122,AEU009,0.0203045685279,0.0659898477157,0.0,1.0,0.833333333333,11.0,0.916666666667,0.0710659898477,0.0050761421319799995,0.010152284264,0.0050761421319799995,0.0050761421319799995,0.0,0.0050761421319799995,0.624365482234,-0.281203215698,0.6741147056929999,AEU,high
123,DorothyDay142,0.030706243602900002,0.028659160696,1.0,0.0,0.325581395349,29.0,0.674418604651,0.011258955987700001,0.00204708290686,0.00614124872057,0.014329580348,0.00409416581372,0.010235414534299998,0.00921187308086,0.430910951894,0.792636351518,0.7100158484579999,DorothyDay142.txt,middle
124,Rabbinic039,0.015876015876,0.021168021167999998,0.0,1.0,0.264705882353,184.0,0.45098039215700003,0.001134001134,0.00699300699301,0.011340011340000001,0.005859005859010001,0.036666036666000004,0.003024003024,0.016632016632,0.203742203742,0.6955705876360001,0.634417365824,Rabbinic,middle
125,WBC265,0.0214947089947,0.0165343915344,1.0,0.0,0.291139240506,97.0,0.613924050633,0.0016534391534400001,0.000992063492063,0.0052910052910100005,0.0185185185185,0.0214947089947,0.006283068783069999,0.0082671957672,0.30753968254,0.694912185166,0.534129863979,WBC,low
126,AEU010,0.0221962616822,0.018691588785,1.0,0.0,0.32857142857099997,41.0,0.585714285714,0.011682242990700002,0.0,0.0035046728972,0.013434579439299998,0.00408878504673,0.0,0.0221962616822,0.339953271028,0.729844092772,0.782806457289,AEU,high
127,Rabbinic055,0.022247254294599998,0.013235708251200002,1.0,0.0,0.252459016393,139.0,0.45573770491800003,0.00225288651084,0.0025344973246999997,0.0143621515066,0.0208392002253,0.03660940580119999,0.000563221627711,0.0188679245283,0.242748521543,0.659969792651,0.6073257897150001,Rabbinic,middle
128,SeaShepherds406,0.0123171670516,0.0246343341032,0.0,1.0,0.424242424242,32.0,0.484848484848,0.0230946882217,0.00153964588145,0.00230946882217,0.023864511162400005,0.0,0.0,0.0076982294072399995,0.30946882217099997,0.69152175768,0.747693114453,Shepherd,low
129,DorothyDay147,0.006864988558350001,0.0183066361556,0.0,1.0,0.51724137931,20.0,0.689655172414,0.0800915331808,0.00228832951945,0.00228832951945,0.00228832951945,0.0045766590389,0.00228832951945,0.013729977116700001,0.418764302059,0.774124622616,0.587619690619,DorothyDay147.txt,middle
130,LiberalJudaism165,0.0299539170507,0.0336405529954,0.0,1.0,0.256,92.0,0.736,0.03133640553,0.0013824884792599998,0.00506912442396,0.020276497695900002,0.0129032258065,0.0,0.013364055299500001,0.339170506912,0.6968835529090001,0.651524396614,LiberalJudaism,middle
131,YV14,0.0413436692506,0.023255813953499998,1.0,0.0,0.3125,20.0,0.625,0.033591731266099996,0.0180878552972,0.00258397932817,0.0,0.0,0.0,0.015503875969,0.50645994832,0.768411634721,0.590747004671,YV,middle
132,Shepherd175,0.0414507772021,0.0173945225759,1.0,0.0,0.337423312883,126.0,0.7730061349690001,0.0188749074759,0.0214655810511,0.039600296077000004,0.00111028867506,0.0307179866765,0.016654330125799997,0.0099925980755,0.279792746114,0.62701545501,0.46317574841799997,Shepherd,middle
133,JohnPiper358,0.0179290157336,0.0135382363703,1.0,0.0,0.46762589928099996,82.0,0.589928057554,0.0160995243322,0.017563117453299998,0.00658616904501,0.007317965605560001,0.0204903036956,0.0,0.0032930845225,0.185510428101,0.684489742146,0.8431509701350001,JohnPiper,low
134,MehrBaba228,0.049559471365599995,0.0165198237885,1.0,0.0,0.36470588235299994,49.0,0.576470588235,0.00605726872247,0.00991189427313,0.00825991189427,0.00715859030837,0.0214757709251,0.0016519823788499997,0.0104625550661,0.327643171806,0.6235690372199999,0.5899948509040001,MehrBaba,middle
135,JohnPiper459,0.0356484326982,0.008604794099569999,1.0,0.0,0.428571428571,48.0,0.6857142857140001,0.0295021511985,0.00245851259988,0.00307314074985,0.006146281499689999,0.0122925629994,0.0,0.00491702519975,0.330669944683,0.7263716746850001,0.696327448264,JohnPiper,middle
136,MehrBaba058,0.05752961082909999,0.0143824027073,1.0,0.0,0.434210526316,54.0,0.7105263157889999,0.0228426395939,0.0,0.0126903553299,0.0016920473773299998,0.04314720812180001,0.0,0.018612521150599998,0.39086294416199996,0.65560669389,0.42282704005500005,MehrBaba,middle
137,AEU003,0.023121387283200002,0.0549132947977,0.0,1.0,0.666666666667,8.0,0.666666666667,0.0375722543353,0.0,0.0,0.00578034682081,0.0,0.0,0.011560693641600001,0.514450867052,0.7457368895379999,0.522825838091,AEU,high
138,YV11,0.0368794326241,0.0156028368794,1.0,0.0,0.48529411764700003,44.0,0.647058823529,0.0326241134752,0.0198581560284,0.0212765957447,0.00992907801418,0.0014184397163099999,0.0,0.0156028368794,0.35035460992899997,0.717792579202,0.607443977816,YV,high
139,ISIS010,0.00865800865801,0.025974025974,0.0,1.0,0.4,9.0,0.45,0.0,0.0,0.0,0.012987012987,0.0,0.0,0.0014430014430000001,0.438672438672,0.837080631672,0.63315467116,ISIS,low
140,DorothyDay383,0.0506155950752,0.012311901504799999,1.0,0.0,0.477272727273,33.0,0.75,0.0424076607387,0.023255813953499998,0.024623803009599998,0.012311901504799999,0.006839945280439999,0.0013679890560899998,0.012311901504799999,0.415868673051,0.735158511342,0.593020139762,DorothyDay383.txt,middle
141,JohnPiper104,0.0242326332795,0.0142164781906,1.0,0.0,0.292237442922,157.0,0.7168949771690001,0.013247172859499999,0.022294022617099996,0.016801292407100002,0.00743134087237,0.0210016155089,0.00032310177705999996,0.0158319870759,0.196445880452,0.689333383111,0.6611732277800001,JohnPiper,middle
142,JohnPiper572,0.0368709516692,0.033383158943699996,1.0,0.0,0.402777777778,83.0,0.576388888889,0.0264075734928,0.0114598903837,0.0224215246637,0.0009965122072749999,0.02192326856,0.0,0.0119581464873,0.301943198804,0.6103916903369999,0.5283602489670001,JohnPiper,middle
143,YV09,0.0358767054068,0.0101061141991,1.0,0.0,0.277777777778,74.0,0.685185185185,0.00859019706923,0.0101061141991,0.00656897422941,0.00960080848914,0.026781202627599997,0.00202122283982,0.00909550277918,0.309752400202,0.711466127067,0.634385752343,YV,high
144,LiberalJudaism059,0.019248395967000002,0.012832263977999999,1.0,0.0,0.6170212765959999,36.0,0.7659574468089999,0.014665444546299998,0.00274977085243,0.00458295142071,0.0164986251146,0.0018331805682900001,0.0,0.0137488542621,0.391384051329,0.754019587057,0.620207475279,LiberalJudaism,middle
145,Rabbinic043,0.022368101142700002,0.0240700218818,0.0,1.0,0.145772594752,159.0,0.46355685131200003,0.0024313153416,0.00194505227328,0.0138584974471,0.025042548018499998,0.0252856795526,0.00072939460248,0.0221249696086,0.214198881595,0.797571180177,0.638628531259,Rabbinic,middle
146,MehrBaba007,0.049115913556,0.025540275049099996,1.0,0.0,0.459459459459,26.0,0.7027027027030001,0.049115913556,0.0,0.00392927308448,0.00196463654224,0.005893909626720001,0.0,0.005893909626720001,0.44204322200400004,0.7895452490800001,0.608906405183,MehrBaba,high
147,Rabbinic035,0.0111028867506,0.0133234641007,0.0,1.0,0.2,54.0,0.43200000000000005,0.0029607698001500003,0.00740192450037,0.00962250185048,0.0214655810511,0.0347890451517,0.0,0.0170244263509,0.310880829016,0.693463674858,0.7006489093970001,Rabbinic,middle
148,MehrBaba041,0.0314422419686,0.00956937799043,1.0,0.0,0.507246376812,48.0,0.6956521739129999,0.00341763499658,0.0,0.0225563909774,0.00205058099795,0.0157211209843,0.0198222829802,0.028024606972,0.336295283664,0.689345093996,0.7335687078249999,MehrBaba,high
149,LiberalJudaism066,0.027280477408400002,0.0213128729753,1.0,0.0,0.561403508772,43.0,0.754385964912,0.0443307757886,0.0179028132992,0.0119352088662,0.00341005967604,0.000852514919011,0.00170502983802,0.00596760443308,0.356351236147,0.6668422895080001,0.6143380398899999,LiberalJudaism,middle
150,Shepherd695,0.0494915254237,0.0206779661017,1.0,0.0,0.212698412698,192.0,0.609523809524,0.0176271186441,0.025084745762700002,0.0216949152542,0.012203389830499999,0.0277966101695,0.007796610169489999,0.015593220339,0.27186440678,0.647063566455,0.508893073168,Shepherd,middle
151,Rabbinic058,0.020886889460200002,0.0154241645244,1.0,0.0,0.20284697508900001,102.0,0.36298932384300003,0.0041773778920300006,0.00289203084833,0.0102827763496,0.0154241645244,0.030205655526999997,0.000321336760925,0.0144601542416,0.234254498715,0.677267828082,0.762120303448,Rabbinic,middle
152,Rabbinic042,0.019583070119999997,0.0173720783323,1.0,0.0,0.24354243542399998,125.0,0.46125461254600003,0.00600126342388,0.00126342387871,0.008212255211620001,0.0034744156664600003,0.0445356917246,0.000631711939356,0.0142135186355,0.22836386607700002,0.684906521161,0.606717986228,Rabbinic,middle
153,ISIS007,0.00469483568075,0.0422535211268,0.0,1.0,0.636363636364,7.0,0.636363636364,0.0,0.0422535211268,0.0,0.0093896713615,0.06572769953049999,0.0,0.0093896713615,0.46948356807499997,0.862570494641,0.6196225030929999,ISIS,low
154,Rabbinic014,0.00694087403599,0.0151670951157,0.0,1.0,0.312280701754,125.0,0.438596491228,0.0015424164524400002,0.00205655526992,0.0167095115681,0.009768637532129998,0.0236503856041,0.00205655526992,0.0185089974293,0.21285347043699998,0.66143280025,0.659890482943,Rabbinic,middle
155,WBC228,0.0306839186691,0.0177449168207,1.0,0.0,0.33846153846199994,64.0,0.49230769230800003,0.0203327171904,0.0166358595194,0.0129390018484,0.00850277264325,0.0121996303142,0.0,0.00406654343808,0.254343807763,0.708144155324,0.56885523082,WBC,low
156,Rabbinic052,0.0216726868575,0.018894137260400002,1.0,0.0,0.26873857404,234.0,0.42778793418600003,0.0015282022784100001,0.00236176715754,0.0175048624618,0.011530980828,0.0297304806891,0.00013892747985600002,0.0120866907474,0.176298971937,0.656484126278,0.563041125999,Rabbinic,middle
157,LiberalJudaism117,0.0271604938272,0.020576131687200003,1.0,0.0,0.396551724138,49.0,0.844827586207,0.033744855967099995,0.023868312757200003,0.026337448559699998,0.00164609053498,0.009876543209879999,0.0,0.0197530864198,0.374485596708,0.6871020400900001,0.6299013709210001,LiberalJudaism,middle
158,YV10,0.0203426124197,0.0182012847966,1.0,0.0,0.35632183908,77.0,0.8850574712639999,0.00321199143469,0.011777301927200001,0.11777301927200001,0.0010706638115599999,0.023554603854400002,0.0,0.0182012847966,0.37901498929300004,0.726744501637,0.6448354448800001,YV,high
159,Unitarian118,0.02332433096,0.0203780996808,1.0,0.0,0.253787878788,152.0,0.575757575758,0.012767002209700002,0.005155904738520001,0.00883869383747,0.00613798183157,0.0235698502332,0.000982077093052,0.007365578197890001,0.295359685735,0.6763312908720001,0.5846057244489999,Unitarian,high
160,JohnPiper077,0.0246626337832,0.022801302931599998,1.0,0.0,0.472573839662,187.0,0.789029535865,0.0216379711494,0.016984644020499998,0.00814332247557,0.0221033038623,0.016984644020499998,0.0027919962773400005,0.00697999069335,0.193345742206,0.68210442322,0.7195287463240001,JohnPiper,middle
161,MehrBaba036,0.0288640595903,0.0232774674115,1.0,0.0,0.357142857143,17.0,0.607142857143,0.00837988826816,0.0,0.0,0.004655493482310001,0.000931098696462,0.0,0.012104283054,0.42364990689000004,0.8233723616230001,0.7746079532879999,MehrBaba,high
162,Bahai10,0.0541611624835,0.0105680317041,1.0,0.0,0.4,22.0,0.55,0.00264200792602,0.00792602377807,0.0,0.00528401585205,0.0158520475561,0.00132100396301,0.0105680317041,0.39498018494099996,0.7267072625409999,0.594968910171,Bahai,high
163,Rabbinic001,0.026267110617800002,0.024509803921599998,1.0,0.0,0.335034013605,348.0,0.591836734694,0.00332963374029,0.0130410654828,0.008509064002959999,0.0143359230485,0.0373658897521,0.00184979652238,0.0104513503515,0.181280059193,0.7095235202179999,0.511594773964,Rabbinic,middle
164,JohnPiper103,0.0267094017094,0.0160256410256,1.0,0.0,0.20408163265299997,12.0,0.244897959184,0.0213675213675,0.025641025641,0.010683760683799998,0.0021367521367500002,0.0192307692308,0.0,0.00320512820513,0.345085470085,0.744028387283,0.639940519154,JohnPiper,middle
165,DorothyDay001,0.022641509434000003,0.011320754717000002,1.0,0.0,0.344827586207,17.0,0.586206896552,0.0132075471698,0.0,0.0,0.0207547169811,0.005660377358489999,0.0,0.0188679245283,0.466037735849,0.75860450214,0.571646121949,DorothyDay001.txt,middle
166,ACLU12,0.0427728613569,0.023598820059000002,1.0,0.0,0.48275862069,18.0,0.620689655172,0.011799410029500001,0.0,0.0029498525073699995,0.0044247787610600005,0.019174041297900003,0.0,0.008849557522120001,0.5412979351030001,0.71578990943,0.559694541007,ACLU,middle
167,MehrBaba097,0.023199023199,0.07203907203910001,0.0,1.0,0.616666666667,40.0,0.666666666667,0.004884004884,0.041514041514,0.001221001221,0.00854700854701,0.014652014652,0.0,0.01221001221,0.306471306471,0.664040367421,0.590964987464,MehrBaba,middle
168,SeaShepherds403,0.0232108317215,0.0522243713733,0.0,1.0,0.592592592593,17.0,0.62962962963,0.0116054158607,0.00193423597679,0.0251450676983,0.0232108317215,0.0,0.0,0.00193423597679,0.489361702128,0.712826214156,0.592919761689,Shepherd,low
169,DorothyDay678,0.0217096336499,0.033921302577999995,0.0,1.0,0.45,32.0,0.8,0.0325644504749,0.014925373134299999,0.008141112618720001,0.014925373134299999,0.029850746268700004,0.004070556309360001,0.012211668928100002,0.41519674355499997,0.755712571619,0.572785285577,DorothyDay678.txt,middle
170,SeaShepherds396,0.020325203252,0.0182926829268,1.0,0.0,0.35,13.0,0.65,0.020325203252,0.0121951219512,0.0020325203252,0.0,0.0,0.0,0.0020325203252,0.35975609756099997,0.73984144699,0.588484581691,Shepherd,low
171,LiberalJudaism093,0.023835319610000003,0.0162513542795,1.0,0.0,0.506849315068,53.0,0.7260273972600001,0.0335861321777,0.00162513542795,0.006500541711810001,0.007583965330439999,0.012459371614299998,0.000541711809317,0.0113759479957,0.35536294691200004,0.67165160169,0.526520763168,LiberalJudaism,middle
172,Unitarian276,0.017959770114900003,0.028017241379299996,0.0,1.0,0.472527472527,83.0,0.912087912088,0.00862068965517,0.0114942528736,0.0646551724138,0.010057471264399999,0.010775862069,0.000718390804598,0.0172413793103,0.297413793103,0.704307981688,0.597191696742,Unitarian,middle
173,DorothyDay666,0.023709902371,0.0264993026499,0.0,1.0,0.484848484848,26.0,0.787878787879,0.0334728033473,0.0111576011158,0.0125523012552,0.00836820083682,0.00697350069735,0.00418410041841,0.015341701534200001,0.42119944212,0.7650478352940001,0.5668234022349999,DorothyDay666.txt,low
174,ACLU08,0.0102774922919,0.0195272353546,0.0,1.0,0.324324324324,13.0,0.351351351351,0.0030832476875599997,0.0,0.00102774922919,0.0123329907503,0.0030832476875599997,0.0,0.00411099691675,0.416238437821,0.696469779851,0.659466953895,ACLU,middle
175,MehrBaba213,0.029362416107400004,0.0240492170022,1.0,0.0,0.44723618090499995,155.0,0.778894472362,0.00027964205816600004,0.0067114093959700005,0.006991051454140001,0.0033557046979899997,0.049496644295300006,0.017897091722599998,0.005033557046979999,0.240492170022,0.788536809782,0.633465864249,MehrBaba,middle
176,Bahai06,0.0404191616766,0.007485029940120001,1.0,0.0,0.324324324324,17.0,0.459459459459,0.00898203592814,0.0,0.0,0.0134730538922,0.0014970059880199998,0.0,0.0059880239521,0.425149700599,0.713801284491,0.6020267206809999,Bahai,middle
177,PastorAnderson155,0.022934537246,0.016884875846500003,1.0,0.0,0.389312977099,474.0,0.7236641221369999,0.00893905191874,0.020135440180599998,0.012550790067700001,0.0167042889391,0.026455981941299996,0.00361173814898,0.016975169300200002,0.09878103837470001,0.694958793064,0.632897575987,Anderson,low
178,YV12,0.037037037037,0.00617283950617,1.0,0.0,0.41176470588200004,7.0,0.41176470588200004,0.00617283950617,0.00617283950617,0.0,0.00617283950617,0.00617283950617,0.0,0.015432098765399999,0.493827160494,0.838593384419,0.608677116584,YV,high
179,JohnPiper415,0.0522388059701,0.0171202809482,1.0,0.0,0.46956521739100004,87.0,0.75652173913,0.0377524143986,0.031167690956999998,0.00438981562774,0.00438981562774,0.0118525021949,0.0,0.00965759438104,0.208516242318,0.694088435535,0.607689427771,JohnPiper,low
180,YV01,0.00547945205479,0.00821917808219,0.0,1.0,0.40909090909100004,13.0,0.590909090909,0.0027397260274,0.0,0.0,0.032876712328800003,0.0109589041096,0.00547945205479,0.0027397260274,0.52602739726,0.740694252413,0.502723161424,YV,middle
181,YV49,0.0275387263339,0.0120481927711,1.0,0.0,0.393939393939,20.0,0.606060606061,0.0327022375215,0.0172117039587,0.0,0.0034423407917399994,0.0,0.0,0.010327022375200001,0.413080895009,0.7409997471950001,0.731128011787,YV,middle
182,SeaShepherds402,0.0282828282828,0.030303030303,0.0,1.0,0.541666666667,14.0,0.583333333333,0.0323232323232,0.0,0.0,0.006060606060609999,0.0,0.0,0.006060606060609999,0.436363636364,0.792057377267,0.801489295722,Shepherd,low
183,LiberalJudaism129,0.0195341848234,0.011269722013499999,1.0,0.0,0.434782608696,56.0,0.8115942028990001,0.05033809166040001,0.0022539444027,0.00826446280992,0.00826446280992,0.007513148009020001,0.0022539444027,0.0105184072126,0.363636363636,0.690680707848,0.504628491383,LiberalJudaism,middle
184,MalcolmX011,0.0184800664452,0.0144310631229,1.0,0.0,0.265342960289,435.0,0.7851985559569999,0.0192068106312,0.03176910299,0.0129775747508,0.0140157807309,0.015988372093,0.0010382059800700001,0.0179609634551,0.147113787375,0.6941357299330001,0.681160395609,MalcolmX,low
185,PastorAnderson144,0.031713130894400005,0.021971188724199998,1.0,0.0,0.120555555556,713.0,0.39611111111100006,0.0355477251529,0.0148201886206,0.00953466680485,0.0175147683698,0.0235257539641,0.000829101461291,0.0196911597057,0.092755725982,0.684425649297,0.602631347932,Anderson,low
186,MehrBaba032,0.014227642276399999,0.0233739837398,0.0,1.0,0.4375,25.0,0.520833333333,0.006097560975609999,0.00406504065041,0.0030487804878,0.0010162601626,0.0020325203252,0.0,0.020325203252,0.363821138211,0.774294650994,0.6932220527609999,MehrBaba,high
187,Rabbinic044,0.0141738157404,0.0126818351361,1.0,0.0,0.217194570136,89.0,0.402714932127,0.000745990302126,0.00186497575532,0.010070869078700001,0.0111898545319,0.0372995151063,0.00186497575532,0.0171577769489,0.27004848937,0.680685745301,0.563204655297,Rabbinic,middle
188,Rabbinic009,0.0164174728819,0.0178833186749,0.0,1.0,0.207547169811,111.0,0.418867924528,0.0011726766344200001,0.00410436822046,0.011433597185599999,0.004397537379069999,0.040750513046,0.0008795074758139999,0.0158311345646,0.211668132512,0.696560107151,0.674003252466,Rabbinic,middle
189,MalcolmX009,0.016652789342200002,0.0214820982515,0.0,1.0,0.304136253041,314.0,0.76399026764,0.012156536219799998,0.034304746045,0.0108243130724,0.027477102414700003,0.0158201498751,0.00116569525396,0.018484596169900003,0.18651124063299998,0.712399164172,0.54987988973,MalcolmX,low
190,MehrBaba017,0.0210268948655,0.0180929095355,1.0,0.0,0.46067415730300004,80.0,0.898876404494,0.00831295843521,0.0004889975550119999,0.0004889975550119999,0.0117359413203,0.078728606357,0.0,0.0068459657701700006,0.294376528117,0.6800364269670001,0.648466923444,MehrBaba,high
191,Rabbinic024,0.0153385708941,0.0230078563412,0.0,1.0,0.174940898345,180.0,0.425531914894,0.0016835016834999999,0.00523756079312,0.011410400299299999,0.011971567527100001,0.0282454171343,0.000561167227834,0.0166479610924,0.20108492330699998,0.7192638207879999,0.694897764087,Rabbinic,middle
192,MehrBaba081,0.0168776371308,0.012658227848100001,1.0,0.0,0.545454545455,13.0,0.590909090909,0.00210970464135,0.0105485232068,0.0,0.0,0.0042194092827,0.0,0.0168776371308,0.331223628692,0.809116895759,0.8882524625499999,MehrBaba,high
193,ACLU11,0.00759013282732,0.026565464895599997,0.0,1.0,0.588235294118,10.0,0.588235294118,0.0,0.0,0.0,0.037950664136600004,0.011385199241,0.0,0.00189753320683,0.407969639469,0.6280872322309999,0.553391120255,ACLU,middle
194,Rabbinic050,0.014456630109700002,0.0206879361914,0.0,1.0,0.253246753247,140.0,0.45454545454499995,0.0037387836490500002,0.0027417746759699994,0.0164506480558,0.0064805583250200005,0.0316550348953,0.0216849451645,0.0114656031904,0.22407776670000001,0.739345460093,0.654359238661,Rabbinic,middle
195,YV20,0.0353602115003,0.013549239920700002,1.0,0.0,0.402597402597,178.0,0.770562770563,0.0320555188367,0.0492399206874,0.005617977528089999,0.00462656972902,0.000991407799075,0.000991407799075,0.010575016523500002,0.20456047587600001,0.662788461641,0.7643031697429999,YV,high
196,Rabbinic027,0.0128205128205,0.0168269230769,0.0,1.0,0.228571428571,85.0,0.40476190476199997,0.0008012820512819999,0.00320512820513,0.015625,0.0140224358974,0.030448717948699997,0.0008012820512819999,0.018830128205099998,0.23878205128199997,0.681334352675,0.6796041868420001,Rabbinic,middle
197,Rabbinic040,0.047350620067600005,0.0045095828635900006,1.0,0.0,0.266666666667,34.0,0.453333333333,0.00338218714769,0.0,0.0101465614431,0.0056369785794799995,0.046223224351699996,0.00338218714769,0.014656144306700002,0.349492671928,0.664290942481,0.528199269674,Rabbinic,middle
198,MehrBaba080,0.037773359841,0.00397614314115,1.0,0.0,0.6818181818179999,21.0,0.9545454545450001,0.0,0.0,0.0675944333996,0.0,0.0437375745527,0.0,0.00198807157058,0.431411530815,0.731380700959,0.609386152252,MehrBaba,middle
199,AEU005,0.0338983050847,0.028248587570599996,1.0,0.0,0.625,13.0,0.8125,0.0423728813559,0.00847457627119,0.028248587570599996,0.00282485875706,0.00282485875706,0.0,0.00282485875706,0.525423728814,0.767541782997,0.45190744082400003,AEU,high
200,Rabbinic041,0.019906323185,0.0184426229508,1.0,0.0,0.30603448275899997,112.0,0.48275862069,0.0017564402810299998,0.00322014051522,0.0175644028103,0.00614754098361,0.038934426229500003,0.0005854800936769998,0.016393442623,0.228337236534,0.652290660364,0.540882506581,Rabbinic,middle
